t,c_waist,c_shoulder,c_elbow,c_wrist,c_gripper
5.1625,0.0,0.0,-0.24682682989768706,0.0,0.0
5.1726,0.0,0.0,-0.23895201766908034,0.0,0.0
5.1824,0.0,0.0,-0.23084138864806095,0.0,0.0
5.1926,0.0,0.0,-0.22250294704626433,0.0,0.0
5.2026,0.0,0.0,-0.21394492189883957,0.0,0.0
5.2123,0.0,0.0,-0.20517575894338416,0.0,0.0
5.2225,0.0,0.0,-0.19620411228502113,0.0,0.0
5.2326,0.0,0.0,-0.1870388358558421,0.0,0.0
5.2425,0.0,0.0,-0.17768897467714598,0.0,0.0
5.2524,0.0,0.0,-0.16816375593309335,0.0,0.0
5.2626,0.0,0.0,-0.15847257986459107,0.0,0.0
5.2723,0.0,0.0,-0.1486250104923886,0.0,0.0
5.2823,0.0,0.0,-0.1386307661785454,0.0,0.0
5.2925,0.0,0.0,-0.1284997100355792,0.0,0.0
5.3027,0.0,0.0,-0.11824184019276586,0.0,0.0
5.3124,0.0,0.0,-0.10786727992919265,0.0,0.0
5.3226,0.0,0.0,-0.09738626768330357,0.0,0.0
5.3325,0.0,0.0,-0.08680914694879824,0.0,0.0
5.3424,0.0,0.0,-0.07614635606684948,0.0,0.0
5.3526,0.0,0.0,-0.0654084179247234,0.0,0.0
5.3627,0.0,0.0,-0.05460592957095993,0.0,0.0
5.3726,0.0,0.0,-0.04374955175736368,0.0,0.0
5.3825,0.0,0.0,-0.03284999841813032,0.0,0.0
5.3926,0.0,0.0,-0.02191802609648633,0.0,0.0
5.4024,0.0,0.0,-0.010964423329280774,0.0,0.0
5.4125,0.0,0.0,-8.549647527652399e-17,0.0,0.0
5.4226,0.0,0.0,0.01096442332928091,0.0,0.0
5.4325,0.0,0.0,0.021918026096486163,0.0,0.0
5.4425,0.0,0.0,0.032849998418130154,0.0,0.0
5.4525,0.0,0.0,0.04374955175736352,0.0,0.0
5.4624,0.0,0.0,0.05460592957095945,0.0,0.0
5.4725,0.0,0.0,0.06540841792472324,0.0,0.0
5.4826,0.0,0.0,0.076146356066849,0.0,0.0
5.4924,0.0,0.0,0.08680914694879807,0.0,0.0
5.5023,0.0,0.0,0.09738626768330341,0.0,0.0
5.5127,0.0,0.0,0.1078672799291925,0.0,0.0
5.5227,0.0,0.0,0.11824184019276571,0.0,0.0
5.5327,0.0,0.0,0.1284997100355793,0.0,0.0
5.5424,0.0,0.0,0.13863076617854522,0.0,0.0
5.5526,0.0,0.0,0.14862501049238871,0.0,0.0
5.5624,0.0,0.0,0.15847257986459093,0.0,0.0
5.5723,0.0,0.0,0.16816375593309346,0.0,0.0
5.5826,0.0,0.0,0.1776889746771458,0.0,0.0
5.5924,0.0,0.0,0.18703883585584224,0.0,0.0
5.6023,0.0,0.0,0.196204112285021,0.0,0.0
5.6127,0.0,0.0,0.20517575894338422,0.0,0.0
5.6224,0.0,0.0,0.21394492189883946,0.0,0.0
5.6324,0.0,0.0,0.22250294704626442,0.0,0.0
5.6426,0.0,0.0,0.23084138864806084,0.0,0.0
5.6526,0.0,0.0,0.23895201766908045,0.0,0.0
5.6624,0.0,0.0,0.24682682989768695,0.0,0.0
5.6724,0.0,0.0,0.25445805384494913,0.0,0.0
5.6827,0.0,0.0,0.26183815841415914,0.0,0.0
5.6924,0.0,0.0,0.2689598603331187,0.0,0.0
5.7024,0.0,0.0,0.27581613134184674,0.0,0.0
5.7127,0.0,0.0,0.2824002051286257,0.0,0.0
5.7224,0.0,0.0,0.2887055840075322,0.0,0.0
5.7324,0.0,0.0,0.29472604533087104,0.0,0.0
5.7426,0.0,0.0,0.3004556476301752,0.0,0.0
5.7525,0.0,0.0,0.305888736479718,0.0,0.0
5.7625,0.0,0.0,0.31101995007675026,0.0,0.0
5.7724,0.0,0.0,0.3158442245329503,0.0,0.0
5.7826,0.0,0.0,0.3203567988718718,0.0,0.0
5.7924,0.0,0.0,0.3245532197274515,0.0,0.0
5.8026,0.0,0.0,0.32842934573894556,0.0,0.0
5.8124,0.0,0.0,0.3319813516379506,0.0,0.0
5.8224,0.0,0.0,0.3352057320234834,0.0,0.0
5.8325,0.0,0.0,0.33809930482138734,0.0,0.0
5.8426,0.0,0.0,0.3406592144246564,0.0,0.0
5.8524,0.0,0.0,0.3428829345115737,0.0,0.0
5.8624,0.0,0.0,0.3447682705388865,0.0,0.0
5.8727,0.0,0.0,0.346313361907555,0.0,0.0
5.8825,0.0,0.0,0.34751668379893974,0.0,0.0
5.8926,0.0,0.0,0.3483770486796126,0.0,0.0
5.9026,0.0,0.0,0.3488936074733095,0.0,0.0
5.9127,0.0,0.0,0.3490658503988659,0.0,0.0
5.9225,0.0,0.0,0.34889360747330944,0.0,0.0
5.9327,0.0,0.0,0.3483770486796126,0.0,0.0
5.9425,0.0,0.0,0.34751668379893974,0.0,0.0
5.9524,0.0,0.0,0.3463133619075551,0.0,0.0
5.9626,0.0,0.0,0.3447682705388864,0.0,0.0
5.9727,0.0,0.0,0.3428829345115737,0.0,0.0
5.9824,0.0,0.0,0.3406592144246566,0.0,0.0
5.9926,0.0,0.0,0.33809930482138734,0.0,0.0
6.0027,0.0,0.0,0.33520573202348336,0.0,0.0
6.0123,0.0,0.0,0.3319813516379507,0.0,0.0
6.0224,0.0,0.0,0.32842934573894567,0.0,0.0
6.0327,0.0,0.0,0.3245532197274517,0.0,0.0
6.0424,0.0,0.0,0.32035679887187185,0.0,0.0
6.0524,0.0,0.0,0.31584422453295025,0.0,0.0
6.0626,0.0,0.0,0.3110199500767505,0.0,0.0
6.0725,0.0,0.0,0.30588873647971804,0.0,0.0
6.0826,0.0,0.0,0.3004556476301751,0.0,0.0
6.0925,0.0,0.0,0.29472604533087116,0.0,0.0
6.1026,0.0,0.0,0.2887055840075323,0.0,0.0
6.1125,0.0,0.0,0.2824002051286256,0.0,0.0
6.1226,0.0,0.0,0.27581613134184685,0.0,0.0
6.1325,0.0,0.0,0.2689598603331185,0.0,0.0
6.1424,0.0,0.0,0.26183815841415947,0.0,0.0
6.1524,0.0,0.0,0.25445805384494885,0.0,0.0
6.1627,0.0,0.0,0.24682682989768728,0.0,0.0
6.1723,0.0,0.0,0.23895201766908014,0.0,0.0
6.1824,0.0,0.0,0.23084138864806075,0.0,0.0
6.1927,0.0,0.0,0.22250294704626436,0.0,0.0
6.2025,0.0,0.0,0.2139449218988396,0.0,0.0
6.2124,0.0,0.0,0.20517575894338416,0.0,0.0
6.2226,0.0,0.0,0.1962041122850212,0.0,0.0
6.2325,0.0,0.0,0.18703883585584244,0.0,0.0
6.2425,0.0,0.0,0.17768897467714628,0.0,0.0
6.2525,0.0,0.0,0.16816375593309366,0.0,0.0
6.2625,0.0,0.0,0.15847257986459085,0.0,0.0
6.2725,0.0,0.0,0.14862501049238921,0.0,0.0
6.2826,0.0,0.0,0.13863076617854542,0.0,0.0
6.2926,0.0,0.0,0.12849971003557922,0.0,0.0
6.3024,0.0,0.0,0.1182418401927659,0.0,0.0
6.3127,0.0,0.0,0.1078672799291927,0.0,0.0
6.3227,0.0,0.0,0.09738626768330391,0.0,0.0
6.3326,0.0,0.0,0.08680914694879828,0.0,0.0
6.3425,0.0,0.0,0.0761463560668489,0.0,0.0
6.3525,0.0,0.0,0.06540841792472375,0.0,0.0
6.3624,0.0,0.0,0.05460592957095966,0.0,0.0
6.3724,0.0,0.0,0.04374955175736342,0.0,0.0
6.3826,0.0,0.0,0.03284999841813006,0.0,0.0
6.3925,0.0,0.0,0.021918026096486375,0.0,0.0
6.4025,0.0,0.0,0.010964423329280815,0.0,0.0
6.4125,0.0,0.0,1.2824471291478598e-16,0.0,0.0
6.4226,0.0,0.0,-0.010964423329281178,0.0,0.0
6.4324,0.0,0.0,-0.021918026096486118,0.0,0.0
6.4426,0.0,0.0,-0.03284999841813042,0.0,0.0
6.4525,0.0,0.0,-0.04374955175736317,0.0,0.0
6.4624,0.0,0.0,-0.05460592957096002,0.0,0.0
6.4723,0.0,0.0,-0.0654084179247235,0.0,0.0
6.4827,0.0,0.0,-0.07614635606684926,0.0,0.0
6.4924,0.0,0.0,-0.08680914694879803,0.0,0.0
6.5024,0.0,0.0,-0.09738626768330366,0.0,0.0
6.5126,0.0,0.0,-0.10786727992919246,0.0,0.0
6.5225,0.0,0.0,-0.11824184019276567,0.0,0.0
6.5324,0.0,0.0,-0.12849971003557897,0.0,0.0
6.5428,0.0,0.0,-0.1386307661785452,0.0,0.0
6.5525,0.0,0.0,-0.14862501049238896,0.0,0.0
6.5625,0.0,0.0,-0.1584725798645906,0.0,0.0
6.5725,0.0,0.0,-0.16816375593309343,0.0,0.0
6.5824,0.0,0.0,-0.17768897467714606,0.0,0.0
6.5924,0.0,0.0,-0.1870388358558422,0.0,0.0
6.6026,0.0,0.0,-0.196204112285021,0.0,0.0
6.6124,0.0,0.0,-0.20517575894338397,0.0,0.0
6.6224,0.0,0.0,-0.2139449218988394,0.0,0.0
6.6326,0.0,0.0,-0.22250294704626464,0.0,0.0
6.6427,0.0,0.0,-0.23084138864806056,0.0,0.0
6.6525,0.0,0.0,-0.23895201766908042,0.0,0.0
6.6624,0.0,0.0,-0.24682682989768714,0.0,0.0
6.6726,0.0,0.0,-0.25445805384494913,0.0,0.0
6.6826,0.0,0.0,-0.2618381584141593,0.0,0.0
6.6925,0.0,0.0,-0.2689598603331187,0.0,0.0
6.7025,0.0,0.0,-0.2758161313418467,0.0,0.0
6.7125,0.0,0.0,-0.28240020512862546,0.0,0.0
6.7225,0.0,0.0,-0.28870558400753216,0.0,0.0
6.7325,0.0,0.0,-0.2947260453308714,0.0,0.0
6.7424,0.0,0.0,-0.300455647630175,0.0,0.0
6.7523,0.0,0.0,-0.3058887364797179,0.0,0.0
6.7626,0.0,0.0,-0.3110199500767504,0.0,0.0
6.7726,0.0,0.0,-0.31584422453295014,0.0,0.0
6.7824,0.0,0.0,-0.32035679887187174,0.0,0.0
6.7925,0.0,0.0,-0.3245532197274516,0.0,0.0
6.8027,0.0,0.0,-0.32842934573894556,0.0,0.0
6.8123,0.0,0.0,-0.33198135163795056,0.0,0.0
6.8223,0.0,0.0,-0.3352057320234833,0.0,0.0
