t,q_waist,q_shoulder,q_elbow,q_wrist,q_gripper,v_waist,v_shoulder,v_elbow,v_wrist,v_gripper
0.0000,0.010236535202312783,0.0,0.0,-0.010236535202312783,0.0,,,,,
0.0094,0.010236535202312783,0.0,0.0,-0.010236535202312783,0.0,,,,,
0.1055,0.010236535202312783,0.0,0.0,-0.010236535202312783,0.0,,,,,
0.2016,0.010236535202312783,0.0,0.0,-0.010236535202312783,0.0,,,,,
0.3135,0.010236535202312783,0.0,0.0,-0.010236535202312783,0.0,,,,,
0.4095,0.010236535202312783,0.0,0.0,-0.010236535202312783,0.0,,,,,
0.5054,0.010236535202312783,0.0,0.0,-0.010236535202312783,0.0,,,,,
0.6015,0.010236535202312783,0.0,0.0,-0.010236535202312783,0.0,,,,,
0.7137,0.010236535202312783,0.0,0.0,-0.010236535202312783,0.0,,,,,
0.8093,0.010236535202312783,0.0,0.0,-0.010236535202312783,0.0,,,,,
0.9054,0.010236535202312783,0.0,0.0,-0.010236535202312783,0.0,,,,,
1.0014,0.010236535202312783,0.0,0.0,-0.010236535202312783,0.0,,,,,
1.1137,0.010236535202312783,0.0,0.0,-0.010236535202312783,0.0,,,,,
1.2095,0.010236535202312783,0.0,0.0,-0.010236535202312783,0.0,,,,,
1.3056,0.010236535202312783,0.0,0.0,-0.010236535202312783,0.0,,,,,
1.4014,0.010236535202312783,0.0,0.0,-0.010236535202312783,0.0,,,,,
1.5135,0.010236535202312783,0.0,0.0,-0.010236535202312783,0.0,,,,,
1.6093,0.010236535202312783,0.0,0.0,-0.010236535202312783,0.0,,,,,
1.7056,0.010236535202312783,0.0,0.0,-0.010236535202312783,0.0,,,,,
1.8015,0.010236535202312783,0.0,0.0,-0.010236535202312783,0.0,,,,,
1.9136,0.010236535202312783,0.0,0.0,-0.010236535202312783,0.0,,,,,
2.0894,0.010236535202312783,0.0,0.0,-0.010236535202312783,0.0,,,,,
2.2494,0.010236535202312783,0.0,0.0,-0.010236535202312783,0.0,,,,,
2.4094,0.010236535202312783,0.0,0.0,-0.010236535202312783,0.0,,,,,
2.5695,0.010236535202312783,0.0,0.0,-0.010236535202312783,0.0,,,,,
2.7294,0.010236535202312783,0.0,0.0,-0.010236535202312783,0.0,,,,,
2.8893,0.010236535202312783,0.0,0.0,-0.010236535202312783,0.0,,,,,
3.0494,0.010236535202312783,0.0,0.0,-0.010236535202312783,0.0,,,,,
3.2097,0.010236535202312783,0.0,0.0,-0.010236535202312783,0.0,,,,,
3.3694,0.010236535202312783,0.0,0.0,-0.010236535202312783,0.0,,,,,
3.5294,0.010236535202312783,0.0,0.0,-0.010236535202312783,0.0,,,,,
3.6894,0.010236535202312783,0.0,0.005118267601156391,-0.010236535202312783,0.0,,,,,
3.8495,0.010236535202312783,0.0,0.056300943612720304,-0.010236535202312783,0.0,,,,,
4.0093,0.010236535202312783,-0.005118267601156391,0.2456768448555068,-0.010236535202312783,0.0,,,,,
4.1695,0.010236535202312783,0.025591338005781956,0.33780566167632187,0.0,0.0,,,,,
4.3294,0.010236535202312783,0.0,0.3173325912716963,0.0,0.0,,,,,
