t,q_waist,q_shoulder,q_elbow,q_wrist,q_gripper,v_waist,v_shoulder,v_elbow,v_wrist,v_gripper
2.5951,0.0,0.0,-0.31126270294189456,0.0,0.0,0.0,0.0,-2.312288284301758,0.0,0.0
2.6151,0.0,0.0,-0.3584470272064209,0.0,0.0,0.0,0.0,-2.3592162132263184,0.0,0.0
2.6354,0.0,0.0,-0.4063352704048157,0.0,0.0,0.0,0.0,-2.3944121599197388,0.0,0.0
2.6552,0.0,0.0,-0.4547514528036118,0.0,0.0,0.0,0.0,-2.420809119939804,0.0,0.0
2.6753,0.0,0.0,-0.5035635896027089,0.0,0.0,0.0,0.0,-2.440606839954853,0.0,0.0
2.6954,0.0,0.0,-0.5526726922020316,0.0,0.0,0.0,0.0,-2.45545512996614,0.0,0.0
2.7154,0.0,0.0,-0.6020045191515238,0.0,0.0,0.0,0.0,-2.466591347474605,0.0,0.0
2.7354,0.0,0.0,-0.6515033893636428,0.0,0.0,0.0,0.0,-2.4749435106059536,0.0,0.0
2.7554,0.0,0.0,-0.7011275420227321,0.0,0.0,0.0,0.0,-2.4812076329544652,0.0,0.0
2.7749,0.0,0.0,-0.750845656517049,0.0,0.0,0.0,0.0,-2.485905724715849,0.0,0.0
2.7953,0.0,0.0,-0.8006342423877868,0.0,0.0,0.0,0.0,-2.4894292935368867,0.0,0.0
2.8154,0.0,0.0,-0.8504756817908401,0.0,0.0,0.0,0.0,-2.492071970152665,0.0,0.0
2.8353,0.0,0.0,-0.90035676134313,0.0,0.0,0.0,0.0,-2.4940539776144988,0.0,0.0
2.8548,0.0,0.0,-0.9502675710073475,0.0,0.0,0.0,0.0,-2.495540483210874,0.0,0.0
2.8749,0.0,0.0,-1.0002006782555106,0.0,0.0,0.0,0.0,-2.4966553624081556,0.0,0.0
2.8951,0.0,0.0,-1.050150508691633,0.0,0.0,0.0,0.0,-2.4974915218061167,0.0,0.0
2.9148,0.0,0.0,-1.1001128815187247,0.0,0.0,0.0,0.0,-2.4981186413545875,0.0,0.0
2.9353,0.0,0.0,-1.1500846611390434,0.0,0.0,0.0,0.0,-2.4985889810159407,0.0,0.0
2.9553,0.0,0.0,-1.2000634958542826,0.0,0.0,0.0,0.0,-2.4989417357619557,0.0,0.0
2.9753,0.0,0.0,-1.250047621890712,0.0,0.0,0.0,0.0,-2.4992063018214665,0.0,0.0
2.9953,0.0,0.0,-1.300035716418034,0.0,0.0,0.0,0.0,-2.4994047263661,0.0,0.0
3.0153,0.0,0.0,-1.3500267873135257,0.0,0.0,0.0,0.0,-2.499553544774575,0.0,0.0
3.0351,0.0,0.0,-1.4000200904851443,0.0,0.0,0.0,0.0,-2.4996651585809313,0.0,0.0
3.0552,0.0,0.0,-1.4477616420424435,0.0,0.0,0.0,0.0,-2.387077577864955,0.0,0.0
3.0752,0.0,0.0,-1.490949886795565,0.0,0.0,0.0,0.0,-2.1594122376560754,0.0,0.0
3.0953,0.0,0.0,-1.5281318567603661,0.0,0.0,0.0,0.0,-1.859098498240051,0.0,0.0
3.1153,0.0,0.0,-1.5585782024360386,0.0,0.0,0.0,0.0,-1.5223172837836296,0.0,0.0
3.1352,0.0,0.0,-1.5821460491543244,0.0,0.0,0.0,0.0,-1.178392335914296,0.0,0.0
3.1552,0.0,0.0,-1.5991409508514731,0.0,0.0,0.0,0.0,-0.8497450848574384,0.0,0.0
3.1753,0.0,0.0,-1.6101864496809402,0.0,0.0,0.0,0.0,-0.5522749414733491,0.0,0.0
3.1952,0.0,0.0,-1.6161071664298778,0.0,0.0,0.0,0.0,-0.296035837446881,0.0,0.0
3.2152,0.0,0.0,-1.6178290536134823,0.0,0.0,0.0,0.0,-0.0860943591802169,0.0,0.0
3.2354,0.0,0.0,-1.6162985053920704,0.0,0.0,0.0,0.0,0.07652741107059449,0.0,0.0
3.2552,0.0,0.0,-1.612420463510181,0.0,0.0,0.0,0.0,0.1939020940944675,0.0,0.0
3.2753,0.0,0.0,-1.6070144838958471,0.0,0.0,0.0,0.0,0.2702989807167042,0.0,0.0
3.2953,0.0,0.0,-1.6007869097590395,0.0,0.0,0.0,0.0,0.3113787068403798,0.0,0.0
3.3148,0.0,0.0,-1.5943167941785852,0.0,0.0,0.0,0.0,0.3235057790227136,0.0,0.0
3.3350,0.0,0.0,-1.5880529794502232,0.0,0.0,0.0,0.0,0.3131907364181011,0.0,0.0
3.3558,0.0,0.0,-1.582319719244632,0.0,0.0,0.0,0.0,0.28666301027955565,0.0,0.0
