t,q_waist,q_shoulder,q_elbow,q_wrist,q_gripper,v_waist,v_shoulder,v_elbow,v_wrist,v_gripper
0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
