t,c_waist,c_shoulder,c_elbow,c_wrist,c_gripper
6.2001,0.0,0.0,0.2887055840075322,0.0,0.0
6.2101,0.0,0.0,0.29472604533087104,0.0,0.0
6.2200,0.0,0.0,0.3004556476301752,0.0,0.0
6.2301,0.0,0.0,0.305888736479718,0.0,0.0
6.2400,0.0,0.0,0.31101995007675026,0.0,0.0
6.2502,0.0,0.0,0.3158442245329503,0.0,0.0
6.2602,0.0,0.0,0.3203567988718718,0.0,0.0
6.2700,0.0,0.0,0.3245532197274515,0.0,0.0
6.2802,0.0,0.0,0.32842934573894556,0.0,0.0
6.2902,0.0,0.0,0.3319813516379506,0.0,0.0
6.3000,0.0,0.0,0.3352057320234834,0.0,0.0
6.3100,0.0,0.0,0.33809930482138734,0.0,0.0
6.3199,0.0,0.0,0.3406592144246564,0.0,0.0
6.3302,0.0,0.0,0.3428829345115737,0.0,0.0
6.3401,0.0,0.0,0.3447682705388865,0.0,0.0
6.3501,0.0,0.0,0.346313361907555,0.0,0.0
6.3601,0.0,0.0,0.34751668379893974,0.0,0.0
6.3698,0.0,0.0,0.3483770486796126,0.0,0.0
6.3799,0.0,0.0,0.3488936074733095,0.0,0.0
6.3900,0.0,0.0,0.3490658503988659,0.0,0.0
6.4001,0.0,0.0,0.34889360747330944,0.0,0.0
6.4101,0.0,0.0,0.3483770486796126,0.0,0.0
6.4201,0.0,0.0,0.34751668379893974,0.0,0.0
6.4301,0.0,0.0,0.3463133619075551,0.0,0.0
6.4401,0.0,0.0,0.3447682705388864,0.0,0.0
6.4501,0.0,0.0,0.3428829345115737,0.0,0.0
6.4601,0.0,0.0,0.3406592144246566,0.0,0.0
6.4700,0.0,0.0,0.33809930482138734,0.0,0.0
6.4800,0.0,0.0,0.33520573202348336,0.0,0.0
6.4901,0.0,0.0,0.3319813516379507,0.0,0.0
6.5000,0.0,0.0,0.32842934573894567,0.0,0.0
6.5101,0.0,0.0,0.3245532197274517,0.0,0.0
6.5200,0.0,0.0,0.32035679887187185,0.0,0.0
6.5301,0.0,0.0,0.31584422453295025,0.0,0.0
6.5404,0.0,0.0,0.3110199500767505,0.0,0.0
6.5500,0.0,0.0,0.30588873647971804,0.0,0.0
6.5602,0.0,0.0,0.3004556476301751,0.0,0.0
6.5701,0.0,0.0,0.29472604533087116,0.0,0.0
6.5800,0.0,0.0,0.2887055840075323,0.0,0.0
6.5901,0.0,0.0,0.2824002051286256,0.0,0.0
6.5999,0.0,0.0,0.27581613134184685,0.0,0.0
6.6098,0.0,0.0,0.2689598603331185,0.0,0.0
6.6199,0.0,0.0,0.26183815841415947,0.0,0.0
6.6300,0.0,0.0,0.25445805384494885,0.0,0.0
6.6397,0.0,0.0,0.24682682989768728,0.0,0.0
6.6495,0.0,0.0,0.23895201766908014,0.0,0.0
6.6595,0.0,0.0,0.23084138864806075,0.0,0.0
6.6694,0.0,0.0,0.22250294704626436,0.0,0.0
6.6802,0.0,0.0,0.2139449218988396,0.0,0.0
6.6899,0.0,0.0,0.20517575894338416,0.0,0.0
6.7000,0.0,0.0,0.1962041122850212,0.0,0.0
6.7099,0.0,0.0,0.18703883585584244,0.0,0.0
6.7199,0.0,0.0,0.17768897467714628,0.0,0.0
6.7301,0.0,0.0,0.16816375593309366,0.0,0.0
6.7399,0.0,0.0,0.15847257986459085,0.0,0.0
6.7501,0.0,0.0,0.14862501049238921,0.0,0.0
6.7598,0.0,0.0,0.13863076617854542,0.0,0.0
6.7699,0.0,0.0,0.12849971003557922,0.0,0.0
6.7801,0.0,0.0,0.1182418401927659,0.0,0.0
6.7901,0.0,0.0,0.1078672799291927,0.0,0.0
6.8001,0.0,0.0,0.09738626768330391,0.0,0.0
6.8101,0.0,0.0,0.08680914694879828,0.0,0.0
6.8201,0.0,0.0,0.0761463560668489,0.0,0.0
6.8301,0.0,0.0,0.06540841792472375,0.0,0.0
6.8400,0.0,0.0,0.05460592957095966,0.0,0.0
6.8500,0.0,0.0,0.04374955175736342,0.0,0.0
6.8600,0.0,0.0,0.03284999841813006,0.0,0.0
6.8701,0.0,0.0,0.021918026096486375,0.0,0.0
6.8799,0.0,0.0,0.010964423329280815,0.0,0.0
6.8899,0.0,0.0,1.2824471291478598e-16,0.0,0.0
6.8999,0.0,0.0,-0.010964423329281178,0.0,0.0
6.9101,0.0,0.0,-0.021918026096486118,0.0,0.0
6.9198,0.0,0.0,-0.03284999841813042,0.0,0.0
6.9297,0.0,0.0,-0.04374955175736317,0.0,0.0
6.9398,0.0,0.0,-0.05460592957096002,0.0,0.0
6.9501,0.0,0.0,-0.0654084179247235,0.0,0.0
6.9598,0.0,0.0,-0.07614635606684926,0.0,0.0
6.9704,0.0,0.0,-0.08680914694879803,0.0,0.0
6.9800,0.0,0.0,-0.09738626768330366,0.0,0.0
6.9900,0.0,0.0,-0.10786727992919246,0.0,0.0
7.0000,0.0,0.0,-0.11824184019276567,0.0,0.0
7.0101,0.0,0.0,-0.12849971003557897,0.0,0.0
7.0200,0.0,0.0,-0.1386307661785452,0.0,0.0
7.0299,0.0,0.0,-0.14862501049238896,0.0,0.0
7.0399,0.0,0.0,-0.1584725798645906,0.0,0.0
7.0500,0.0,0.0,-0.16816375593309343,0.0,0.0
7.0598,0.0,0.0,-0.17768897467714606,0.0,0.0
7.0700,0.0,0.0,-0.1870388358558422,0.0,0.0
7.0800,0.0,0.0,-0.196204112285021,0.0,0.0
7.0898,0.0,0.0,-0.20517575894338397,0.0,0.0
7.0999,0.0,0.0,-0.2139449218988394,0.0,0.0
7.1101,0.0,0.0,-0.22250294704626464,0.0,0.0
7.1201,0.0,0.0,-0.23084138864806056,0.0,0.0
7.1300,0.0,0.0,-0.23895201766908042,0.0,0.0
7.1400,0.0,0.0,-0.24682682989768714,0.0,0.0
7.1498,0.0,0.0,-0.25445805384494913,0.0,0.0
7.1600,0.0,0.0,-0.2618381584141593,0.0,0.0
7.1697,0.0,0.0,-0.2689598603331187,0.0,0.0
7.1799,0.0,0.0,-0.2758161313418467,0.0,0.0
7.1899,0.0,0.0,-0.28240020512862546,0.0,0.0
7.2000,0.0,0.0,-0.28870558400753216,0.0,0.0
7.2099,0.0,0.0,-0.2947260453308714,0.0,0.0
7.2201,0.0,0.0,-0.300455647630175,0.0,0.0
7.2301,0.0,0.0,-0.3058887364797179,0.0,0.0
7.2398,0.0,0.0,-0.3110199500767504,0.0,0.0
7.2500,0.0,0.0,-0.31584422453295014,0.0,0.0
7.2599,0.0,0.0,-0.32035679887187174,0.0,0.0
7.2696,0.0,0.0,-0.3245532197274516,0.0,0.0
7.2797,0.0,0.0,-0.32842934573894556,0.0,0.0
7.2902,0.0,0.0,-0.33198135163795056,0.0,0.0
7.2997,0.0,0.0,-0.3352057320234833,0.0,0.0
7.3100,0.0,0.0,-0.33809930482138734,0.0,0.0
7.3198,0.0,0.0,-0.34065921442465646,0.0,0.0
7.3300,0.0,0.0,-0.34288293451157364,0.0,0.0
7.3400,0.0,0.0,-0.3447682705388865,0.0,0.0
7.3499,0.0,0.0,-0.3463133619075551,0.0,0.0
7.3599,0.0,0.0,-0.34751668379893974,0.0,0.0
7.3701,0.0,0.0,-0.3483770486796126,0.0,0.0
7.3799,0.0,0.0,-0.3488936074733095,0.0,0.0
