t,c_waist,c_shoulder,c_elbow,c_wrist,c_gripper
3.7684,0.0,0.0,0.427889843797679,0.0,0.0
3.7783,0.0,0.0,0.4365017190789375,0.0,0.0
3.7883,0.0,0.0,0.44500589409252866,0.0,0.0
3.7986,0.0,0.0,0.4534002705605186,0.0,0.0
3.8091,0.0,0.0,0.4616827772961216,0.0,0.0
3.8184,0.0,0.0,0.4698513707147345,0.0,0.0
3.8286,0.0,0.0,0.47790403533816045,0.0,0.0
3.8386,0.0,0.0,0.48583878429189836,0.0,0.0
3.8484,0.0,0.0,0.49365365979537396,0.0,0.0
3.8583,0.0,0.0,0.5013467336449934,0.0,0.0
3.8685,0.0,0.0,0.5089161076898981,0.0,0.0
3.8783,0.0,0.0,0.5163599143003055,0.0,0.0
3.8889,0.0,0.0,0.5236763168283186,0.0,0.0
3.8987,0.0,0.0,0.5308635100610912,0.0,0.0
3.9091,0.0,0.0,0.5379197206662374,0.0,0.0
3.9188,0.0,0.0,0.5448432076293748,0.0,0.0
3.9286,0.0,0.0,0.5516322626836935,0.0,0.0
3.9387,0.0,0.0,0.5582852107314458,0.0,0.0
3.9484,0.0,0.0,0.564800410257251,0.0,0.0
3.9587,0.0,0.0,0.5711762537331152,0.0,0.0
3.9684,0.0,0.0,0.5774111680150645,0.0,0.0
3.9784,0.0,0.0,0.5835036147312949,0.0,0.0
3.9885,0.0,0.0,0.5894520906617423,0.0,0.0
3.9987,0.0,0.0,0.59525512810898,0.0,0.0
4.0087,0.0,0.0,0.6009112952603504,0.0,0.0
4.0185,0.0,0.0,0.606419196541244,0.0,0.0
4.0286,0.0,0.0,0.6117774729594363,0.0,0.0
4.0386,0.0,0.0,0.6169848024403987,0.0,0.0
4.0484,0.0,0.0,0.6220399001535005,0.0,0.0
4.0586,0.0,0.0,0.6269415188290225,0.0,0.0
4.0684,0.0,0.0,0.6316884490659007,0.0,0.0
4.0785,0.0,0.0,0.636279519630129,0.0,0.0
4.0887,0.0,0.0,0.6407135977437435,0.0,0.0
4.0985,0.0,0.0,0.6449895893643179,0.0,0.0
4.1083,0.0,0.0,0.6491064394549032,0.0,0.0
