t,q_waist,q_shoulder,q_elbow,q_wrist,q_gripper,v_waist,v_shoulder,v_elbow,v_wrist,v_gripper
0.0000,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
0.0004,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
0.0855,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
0.1813,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
0.2773,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
0.3894,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
0.4853,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
0.5814,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
0.6773,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
0.7894,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
0.8853,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
0.9813,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
1.0774,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
1.1895,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
1.2855,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
1.3813,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
1.4771,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
1.5894,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
1.6853,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
1.7815,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
1.8773,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
1.9893,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
2.0853,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
2.1814,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
2.2773,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
2.3894,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
2.4854,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
2.5813,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
2.6774,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
2.7893,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
2.8853,0.010236535202312783,0.0,-0.010236535202312783,-0.010236535202312783,0.0,,,,,
2.9814,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
3.0774,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
3.1893,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
3.2853,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
3.3815,0.010236535202312783,-0.005118267601156391,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
3.4774,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
3.5893,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
3.6853,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
3.7810,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
3.8772,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
3.9891,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
4.0852,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
4.1813,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
4.2773,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
4.3889,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
4.4852,0.010236535202312783,0.0,-0.005118267601156391,-0.010236535202312783,0.0,,,,,
4.6451,0.010236535202312783,-0.010236535202312783,0.03070960560693835,-0.010236535202312783,0.0,,,,,
4.8051,0.010236535202312783,0.0,0.22520377445088122,-0.010236535202312783,0.0,,,,,
4.9652,0.010236535202312783,0.020473070404625565,0.38387007008672935,0.0,0.0,,,,,
5.1253,0.010236535202312783,0.010236535202312783,0.4913536897110136,0.0,0.0,,,,,
5.2852,0.010236535202312783,0.015354802803469176,0.45552581650291885,0.0,0.0,,,,,
5.4452,0.010236535202312783,0.005118267601156391,0.2917412532659143,0.0,0.0,,,,,
5.6053,0.010236535202312783,0.005118267601156391,0.1330749576300662,0.0,0.0,,,,,
5.7652,0.010236535202312783,0.0,-0.0614192112138767,0.0,0.0,,,,,
5.9252,0.010236535202312783,-0.015354802803469176,-0.23032204205203763,-0.010236535202312783,0.0,,,,,
6.0852,0.010236535202312783,-0.015354802803469176,-0.3941066052890422,-0.010236535202312783,0.0,,,,,
6.2452,0.010236535202312783,-0.020473070404625565,-0.5322998305202647,-0.010236535202312783,0.0,,,,,
6.4053,0.005118267601156391,-0.020473070404625565,-0.6449017177457054,-0.010236535202312783,0.0,,,,,
6.5652,0.005118267601156391,-0.020473070404625565,-0.7012026613584257,-0.010236535202312783,0.0,,,,,
6.7253,0.005118267601156391,-0.020473070404625565,-0.7165574641618948,-0.010236535202312783,0.0,,,,,
6.8851,0.005118267601156391,-0.020473070404625565,-0.6858478585549564,-0.010236535202312783,0.0,,,,,
7.0455,0.010236535202312783,-0.020473070404625565,-0.6090738445376106,-0.010236535202312783,0.0,,,,,
7.2055,0.010236535202312783,-0.020473070404625565,-0.5220632953179519,-0.010236535202312783,0.0,,,,,
7.3653,0.010236535202312783,-0.015354802803469176,-0.38898833768788577,-0.010236535202312783,0.0,,,,,
7.5252,0.010236535202312783,-0.015354802803469176,-0.22008550684972483,-0.010236535202312783,0.0,,,,,
7.6851,0.010236535202312783,-0.010236535202312783,-0.04606440841040752,-0.010236535202312783,0.0,,,,,
7.8453,0.010236535202312783,0.005118267601156391,0.13819322523122257,-0.010236535202312783,0.0,,,,,
8.0053,0.010236535202312783,0.005118267601156391,0.29685952086707074,-0.010236535202312783,0.0,,,,,
8.1654,0.010236535202312783,0.010236535202312783,0.4657623517052316,-0.005118267601156391,0.0,,,,,
8.3253,0.010236535202312783,0.015354802803469176,0.5834825065318286,0.0,0.0,,,,,
8.4853,0.010236535202312783,0.015354802803469176,0.6704930557514873,0.0,0.0,,,,,
8.6453,0.010236535202312783,0.015354802803469176,0.7012026613584257,0.0,0.0,,,,,
8.8052,0.010236535202312783,0.015354802803469176,0.6909661261561129,0.0,0.0,,,,,
8.9652,0.010236535202312783,0.015354802803469176,0.6500199853468618,0.0,0.0,,,,,
9.1252,0.010236535202312783,0.005118267601156391,0.5578911685260467,0.0,0.0,,,,,
9.2853,0.010236535202312783,0.010236535202312783,0.44017101369944966,0.0,0.0,,,,,
9.4452,0.010236535202312783,0.005118267601156391,0.29685952086707074,0.0,0.0,,,,,
9.6053,0.010236535202312783,0.005118267601156391,0.1279566900289098,0.0,0.0,,,,,
9.7650,0.010236535202312783,0.005118267601156391,-0.056300943612720304,0.0,0.0,,,,,
9.9252,0.010236535202312783,-0.015354802803469176,-0.22008550684972483,-0.010236535202312783,0.0,,,,,
10.0853,0.010236535202312783,-0.015354802803469176,-0.3941066052890422,-0.010236535202312783,0.0,,,,,
10.2453,0.010236535202312783,-0.020473070404625565,-0.5271815629191083,-0.010236535202312783,0.0,,,,,
10.4052,0.005118267601156391,-0.020473070404625565,-0.6449017177457054,-0.010236535202312783,0.0,,,,,
10.5652,0.005118267601156391,-0.020473070404625565,-0.7012026613584257,-0.010236535202312783,0.0,,,,,
10.7253,0.005118267601156391,-0.020473070404625565,-0.7165574641618948,-0.010236535202312783,0.0,,,,,
10.8853,0.005118267601156391,-0.020473070404625565,-0.6858478585549564,-0.010236535202312783,0.0,,,,,
11.0452,0.010236535202312783,-0.020473070404625565,-0.614192112138767,-0.010236535202312783,0.0,,,,,
11.2053,0.010236535202312783,-0.020473070404625565,-0.5220632953179519,-0.010236535202312783,0.0,,,,,
11.3649,0.010236535202312783,-0.015354802803469176,-0.38898833768788577,-0.010236535202312783,0.0,,,,,
11.5253,0.010236535202312783,-0.015354802803469176,-0.22008550684972483,-0.010236535202312783,0.0,,,,,
11.6852,0.010236535202312783,-0.005118267601156391,-0.04606440841040752,-0.010236535202312783,0.0,,,,,
11.8452,0.010236535202312783,0.005118267601156391,0.1330749576300662,-0.010236535202312783,0.0,,,,,
