t,c_waist,c_shoulder,c_elbow,c_wrist,c_gripper
10.0620,0.0,0.0,-0.300455647630175,0.0,0.0
10.0720,0.0,0.0,-0.303209598270622,0.0,0.0
10.0819,0.0,0.0,-0.3058887364797179,0.0,0.0
10.0918,0.0,0.0,-0.3084924012201993,0.0,0.0
10.1021,0.0,0.0,-0.3110199500767504,0.0,0.0
10.1118,0.0,0.0,-0.3134707594145112,0.0,0.0
10.1218,0.0,0.0,-0.31584422453295014,0.0,0.0
10.1322,0.0,0.0,-0.3181397598150647,0.0,0.0
10.1418,0.0,0.0,-0.32035679887187174,0.0,0.0
10.1519,0.0,0.0,-0.32249479468215886,0.0,0.0
10.1620,0.0,0.0,-0.3245532197274516,0.0,0.0
10.1722,0.0,0.0,-0.32653156612217066,0.0,0.0
10.1820,0.0,0.0,-0.32842934573894556,0.0,0.0
10.1921,0.0,0.0,-0.33024609032905317,0.0,0.0
10.2019,0.0,0.0,-0.33198135163795056,0.0,0.0
10.2118,0.0,0.0,-0.33363470151587493,0.0,0.0
10.2220,0.0,0.0,-0.3352057320234833,0.0,0.0
10.2320,0.0,0.0,-0.3366940555325061,0.0,0.0
10.2418,0.0,0.0,-0.33809930482138734,0.0,0.0
10.2519,0.0,0.0,-0.3394211331658925,0.0,0.0
10.2620,0.0,0.0,-0.34065921442465646,0.0,0.0
10.2720,0.0,0.0,-0.3418132431196543,0.0,0.0
10.2818,0.0,0.0,-0.34288293451157364,0.0,0.0
10.2921,0.0,0.0,-0.3438680246700699,0.0,0.0
10.3021,0.0,0.0,-0.3447682705388865,0.0,0.0
10.3119,0.0,0.0,-0.3455834499958259,0.0,0.0
10.3220,0.0,0.0,-0.3463133619075551,0.0,0.0
10.3318,0.0,0.0,-0.34695782617923154,0.0,0.0
10.3418,0.0,0.0,-0.34751668379893974,0.0,0.0
10.3520,0.0,0.0,-0.3479897968769243,0.0,0.0
10.3619,0.0,0.0,-0.3483770486796126,0.0,0.0
10.3720,0.0,0.0,-0.3486783436584168,0.0,0.0
10.3820,0.0,0.0,-0.3488936074733095,0.0,0.0
10.3921,0.0,0.0,-0.3490227870111651,0.0,0.0
10.4018,0.0,0.0,-0.3490658503988659,0.0,0.0
10.4119,0.0,0.0,-0.3490227870111651,0.0,0.0
10.4219,0.0,0.0,-0.34889360747330944,0.0,0.0
10.4318,0.0,0.0,-0.3486783436584169,0.0,0.0
10.4418,0.0,0.0,-0.3483770486796126,0.0,0.0
10.4519,0.0,0.0,-0.34798979687692433,0.0,0.0
10.4617,0.0,0.0,-0.3475166837989397,0.0,0.0
10.4720,0.0,0.0,-0.34695782617923154,0.0,0.0
10.4820,0.0,0.0,-0.3463133619075551,0.0,0.0
10.4918,0.0,0.0,-0.3455834499958259,0.0,0.0
10.5019,0.0,0.0,-0.3447682705388864,0.0,0.0
10.5118,0.0,0.0,-0.34386802467006994,0.0,0.0
10.5220,0.0,0.0,-0.3428829345115737,0.0,0.0
10.5318,0.0,0.0,-0.34181324311965433,0.0,0.0
10.5418,0.0,0.0,-0.3406592144246564,0.0,0.0
10.5520,0.0,0.0,-0.33942113316589245,0.0,0.0
10.5620,0.0,0.0,-0.3380993048213874,0.0,0.0
10.5717,0.0,0.0,-0.33669405553250614,0.0,0.0
10.5820,0.0,0.0,-0.3352057320234834,0.0,0.0
10.5917,0.0,0.0,-0.3336347015158749,0.0,0.0
10.6020,0.0,0.0,-0.33198135163795073,0.0,0.0
