t,q_waist,q_shoulder,q_elbow,q_wrist,q_gripper,v_waist,v_shoulder,v_elbow,v_wrist,v_gripper
9.6440,0.0,0.0,-0.29902103053098833,0.0,0.0,0.0,0.0,0.582135823036833,0.0,0.0
9.6644,0.0,0.0,-0.28619821467246015,0.0,0.0,0.0,0.0,0.6411407929264085,0.0,0.0
9.6844,0.0,0.0,-0.2722459052121468,0.0,0.0,0.0,0.0,0.6976154730156663,0.0,0.0
9.7047,0.0,0.0,-0.25721916554128427,0.0,0.0,0.0,0.0,0.7513369835431277,0.0,0.0
9.7246,0.0,0.0,-0.24117729933628904,0.0,0.0,0.0,0.0,0.8020933102497609,0.0,0.0
9.7447,0.0,0.0,-0.22418361651424074,0.0,0.0,0.0,0.0,0.849684141102415,0.0,0.0
9.7647,0.0,0.0,-0.2063051833775628,0.0,0.0,0.0,0.0,0.8939216568338968,0.0,0.0
9.7847,0.0,0.0,-0.18761255793396653,0.0,0.0,0.0,0.0,0.9346312721798129,0.0,0.0
9.8047,0.0,0.0,-0.16817951143622958,0.0,0.0,0.0,0.0,0.9716523248868472,0.0,0.0
9.8244,0.0,0.0,-0.1480827372407641,0.0,0.0,0.0,0.0,1.0048387097732752,0.0,0.0
9.8447,0.0,0.0,-0.12740154813397675,0.0,0.0,0.0,0.0,1.0340594553393674,0.0,0.0
9.8647,0.0,0.0,-0.10621756332093549,0.0,0.0,0.0,0.0,1.0591992406520634,0.0,0.0
9.8847,0.0,0.0,-0.08461438631165523,0.0,0.0,0.0,0.0,1.080158850464013,0.0,0.0
9.9047,0.0,0.0,-0.06333514037599572,0.0,0.0,0.0,0.0,1.0639622967829754,0.0,0.0
9.9245,0.0,0.0,-0.04357559750169135,0.0,0.0,0.0,0.0,0.9879771437152187,0.0,0.0
9.9443,0.0,0.0,-0.026141404495861588,0.0,0.0,0.0,0.0,0.8717096502914881,0.0,0.0
9.9642,0.0,0.0,-0.011497275471737572,0.0,0.0,0.0,0.0,0.7322064512062008,0.0,0.0
9.9845,0.0,0.0,0.0001756578246596939,0.0,0.0,0.0,0.0,0.5836466648198633,0.0,0.0
10.0044,0.0,0.0,0.008919818327478062,0.0,0.0,0.0,0.0,0.4372080251409184,0.0,0.0
10.0247,0.0,0.0,0.014942749604943153,0.0,0.0,0.0,0.0,0.3011465638732546,0.0,0.0
10.0446,0.0,0.0,0.018563383086745384,0.0,0.0,0.0,0.0,0.1810316740901115,0.0,0.0
10.0646,0.0,0.0,0.020165055212892333,0.0,0.0,0.0,0.0,0.08008360630734748,0.0,0.0
10.0846,0.0,0.0,0.020156405994729006,0.0,0.0,0.0,0.0,-0.0004324609081663988,0.0,0.0
10.1047,0.0,0.0,0.01894053472142277,0.0,0.0,0.0,0.0,-0.060793563665311814,0.0,0.0
10.1247,0.0,0.0,0.01689219918315773,0.0,0.0,0.0,0.0,-0.10241677691325217,0.0,0.0
10.1447,0.0,0.0,0.014342415578469483,0.0,0.0,0.0,0.0,-0.1274891802344123,0.0,0.0
10.1648,0.0,0.0,0.01156953294024513,0.0,0.0,0.0,0.0,-0.13864413191121766,0.0,0.0
10.1846,0.0,0.0,0.008795698985162158,0.0,0.0,0.0,0.0,-0.13869169775414864,0.0,0.0
10.2043,0.0,0.0,0.006187581579740199,0.0,0.0,0.0,0.0,-0.13040587027109796,0.0,0.0
10.2247,0.0,0.0,0.0038602386308893176,0.0,0.0,0.0,0.0,-0.11636714744254406,0.0,0.0
10.2447,0.0,0.0,0.0018831171013977974,0.0,0.0,0.0,0.0,-0.098856076474576,0.0,0.0
10.2647,0.0,0.0,0.0002872889281952894,0.0,0.0,0.0,0.0,-0.07979140866012539,0.0,0.0
10.2846,0.0,0.0,-0.000926819537398309,0.0,0.0,0.0,0.0,-0.06070542327967991,0.0,0.0
10.3045,0.0,0.0,-0.0017817917143496092,0.0,0.0,0.0,0.0,-0.04274860884756501,0.0,0.0
10.3238,0.0,0.0,-0.0023161133442021076,0.0,0.0,0.0,0.0,-0.02671608149262493,0.0,0.0
10.3447,0.0,0.0,-0.002577887765939355,0.0,0.0,0.0,0.0,-0.013088721086862374,0.0,0.0
10.3647,0.0,0.0,-0.0026195453162859293,0.0,0.0,0.0,0.0,-0.002082877517328715,0.0,0.0
10.3846,0.0,0.0,-0.0024936157600687044,0.0,0.0,0.0,0.0,0.006296477810861251,0.0,0.0
10.4043,0.0,0.0,-0.0022495516473016635,0.0,0.0,0.0,0.0,0.012203205638352052,0.0,0.0
10.4243,0.0,0.0,-0.001931530463888283,0.0,0.0,0.0,0.0,0.01590105917066903,0.0,0.0
10.4446,0.0,0.0,-0.0015771227484949505,0.0,0.0,0.0,0.0,0.01772038576966662,0.0,0.0
10.4645,0.0,0.0,-0.0012166895970402542,0.0,0.0,0.0,0.0,0.018021657572734818,0.0,0.0
10.4842,0.0,0.0,-0.0008733633576268167,0.0,0.0,0.0,0.0,0.017166311970671876,0.0,0.0
10.5047,0.0,0.0,-0.0005634668766091296,0.0,0.0,0.0,0.0,0.015494824050884357,0.0,0.0
10.5243,0.0,0.0,-0.0002972365032493164,0.0,0.0,0.0,0.0,0.013311518667990657,0.0,0.0
10.5444,0.0,0.0,-7.972953303449754e-05,0.0,0.0,0.0,0.0,0.010875348510740943,0.0,0.0
10.5645,0.0,0.0,8.818446660868644e-05,0.0,0.0,0.0,0.0,0.008395699982159199,0.0,0.0
10.5842,0.0,0.0,0.00020882889834455325,0.0,0.0,0.0,0.0,0.00603222158679334,0.0,0.0
10.6047,0.0,0.0,0.00028678248824578014,0.0,0.0,0.0,0.0,0.0038976794950613455,0.0,0.0
10.6245,0.0,0.0,0.0003280407313769535,0.0,0.0,0.0,0.0,0.002062912156558669,0.0,0.0
10.6441,0.0,0.0,0.0003393019698427163,0.0,0.0,0.0,0.0,0.0005630619232881412,0.0,0.0
10.6643,0.0,0.0,0.00032738978050147544,0.0,0.0,0.0,0.0,-0.0005956094670620431,0.0,0.0
10.6844,0.0,0.0,0.00029881225166545624,0.0,0.0,0.0,0.0,-0.0014288764418009586,0.0,0.0
10.7047,0.0,0.0,0.0002594503699385145,0.0,0.0,0.0,0.0,-0.0019680940863470876,0.0,0.0
10.7245,0.0,0.0,0.0002143619364469973,0.0,0.0,0.0,0.0,-0.002254421674575859,0.0,0.0
10.7443,0.0,0.0,0.00016768389514153957,0.0,0.0,0.0,0.0,-0.002333902065272886,0.0,0.0
10.7646,0.0,0.0,0.00012261433045395392,0.0,0.0,0.0,0.0,-0.0022534782343792835,0.0,0.0
10.7847,0.0,0.0,8.145529711102743e-05,0.0,0.0,0.0,0.0,-0.0020579516671463244,0.0,0.0
10.8047,0.0,0.0,4.569870427717092e-05,0.0,0.0,0.0,0.0,-0.0017878296416928255,0.0,0.0
10.8247,0.0,0.0,1.6139337395148284e-05,0.0,0.0,0.0,0.0,-0.0014779683441011318,0.0,0.0
10.8444,0.0,0.0,-6.99854801007759e-06,0.0,0.0,0.0,0.0,-0.0011568942702612937,0.0,0.0
10.8647,0.0,0.0,-2.393204918339234e-05,0.0,0.0,0.0,0.0,-0.0008466750586657375,0.0,0.0
10.8847,0.0,0.0,-3.519625211237486e-05,0.0,0.0,0.0,0.0,-0.0005632101464491261,0.0,0.0
10.9047,0.0,0.0,-4.153262918236926e-05,0.0,0.0,0.0,0.0,-0.00031681885349972,0.0,0.0
10.9246,0.0,0.0,-4.379295423392291e-05,0.0,0.0,0.0,0.0,-0.00011301625257768226,0.0,0.0
10.9445,0.0,0.0,-4.2860620768552765e-05,0.0,0.0,0.0,0.0,4.661667326850703e-05,0.0,0.0
10.9643,0.0,0.0,-3.958973342341199e-05,0.0,0.0,0.0,0.0,0.0001635443672570386,0.0,0.0
10.9843,0.0,0.0,-3.4761183909151696e-05,0.0,0.0,0.0,0.0,0.00024142747571301494,0.0,0.0
11.0043,0.0,0.0,-2.905410073890737e-05,0.0,0.0,0.0,0.0,0.0002853541585122163,0.0,0.0
11.0246,0.0,0.0,-2.3030542316889683e-05,0.0,0.0,0.0,0.0,0.00030117792110088433,0.0,0.0
11.0446,0.0,0.0,-1.7131040961363037e-05,0.0,0.0,0.0,0.0,0.0002949750677763323,0.0,0.0
11.0643,0.0,0.0,-1.167855248703627e-05,0.0,0.0,0.0,0.0,0.00027262442371633834,0.0,0.0
11.0846,0.0,0.0,-6.888472982069019e-06,0.0,0.0,0.0,0.0,0.00023950397524836255,0.0,0.0
11.1046,0.0,0.0,-2.8826049744194386e-06,0.0,0.0,0.0,0.0,0.00020029340038247898,0.0,0.0
11.1246,0.0,0.0,2.9475232978291286e-07,0.0,0.0,0.0,0.0,0.00015886786521011756,0.0,0.0
11.1446,0.0,0.0,2.6600851681477015e-06,0.0,0.0,0.0,0.0,0.00011826664191823944,0.0,0.0
11.1647,0.0,0.0,4.274479686832431e-06,0.0,0.0,0.0,0.0,8.071972593423648e-05,0.0,0.0
11.1842,0.0,0.0,5.2288067946360325e-06,0.0,0.0,0.0,0.0,4.771635539018007e-05,0.0,0.0
11.2043,0.0,0.0,5.6308237178105715e-06,0.0,0.0,0.0,0.0,2.0100846158726956e-05,0.0,0.0
11.2247,0.0,0.0,5.594486987122842e-06,0.0,0.0,0.0,0.0,-1.8168365343864976e-06,0.0,0.0
11.2447,0.0,0.0,5.2315652198796735e-06,0.0,0.0,0.0,0.0,-1.8146088362158396e-05,0.0,0.0
11.2644,0.0,0.0,4.645479981254517e-06,0.0,0.0,0.0,0.0,-2.9304261931257817e-05,0.0,0.0
11.2845,0.0,0.0,3.927187253410379e-06,0.0,0.0,0.0,0.0,-3.591463639220691e-05,0.0,0.0
11.3043,0.0,0.0,3.152836472322652e-06,0.0,0.0,0.0,0.0,-3.871753905438632e-05,0.0,0.0
11.3247,0.0,0.0,2.3829031981674983e-06,0.0,0.0,0.0,0.0,-3.84966637077577e-05,0.0,0.0
11.3444,0.0,0.0,1.662479050661083e-06,0.0,0.0,0.0,0.0,-3.6021207375320766e-05,0.0,0.0
11.3647,0.0,0.0,1.0224121969916064e-06,0.0,0.0,0.0,0.0,-3.200334268347383e-05,0.0,0.0
11.3847,0.0,0.0,4.810173249200026e-07,0.0,0.0,0.0,0.0,-2.7069743603580188e-05,0.0,0.0
11.4046,0.0,0.0,4.611013137109962e-08,0.0,0.0,0.0,0.0,-2.174535967744515e-05,0.0,0.0
11.4241,0.0,0.0,-2.8283687167284363e-07,0.0,0.0,0.0,0.0,-1.644735015219716e-05,0.0,0.0
11.4443,0.0,0.0,-5.125769116554305e-07,0.0,0.0,0.0,0.0,-1.148700199912934e-05,0.0,0.0
11.4647,0.0,0.0,-6.541273269430448e-07,0.0,0.0,0.0,0.0,-7.077520764380714e-06,0.0,0.0
11.4847,0.0,0.0,-7.210424987921728e-07,0.0,0.0,0.0,0.0,-3.3457585924564008e-06,0.0,0.0
11.5049,0.0,0.0,-7.279663277514885e-07,0.0,0.0,0.0,0.0,-3.4619144796578206e-07,0.0,0.0
11.5247,0.0,0.0,-6.894812198058859e-07,0.0,0.0,0.0,0.0,1.924255397280129e-06,0.0,0.0
11.5447,0.0,0.0,-6.192485156583308e-07,0.0,0.0,0.0,0.0,3.511635207377754e-06,0.0,0.0
11.5640,0.0,0.0,-5.294190766081646e-07,0.0,0.0,0.0,0.0,4.491471952508308e-06,0.0,0.0
11.5842,0.0,0.0,-4.302818527240501e-07,0.0,0.0,0.0,0.0,4.956861194205724e-06,0.0,0.0
11.6047,0.0,0.0,-3.3011202364752123e-07,0.0,0.0,0.0,0.0,5.008491453826444e-06,0.0,0.0
11.6246,0.0,0.0,-2.351779304212733e-07,0.0,0.0,0.0,0.0,4.7467046613123964e-06,0.0,0.0
11.6443,0.0,0.0,-1.4986668467631094e-07,0.0,0.0,0.0,0.0,4.2655622872481175e-06,0.0,0.0
11.6640,0.0,0.0,-7.689124928701051e-08,0.0,0.0,0.0,0.0,3.648771769465021e-06,0.0,0.0
11.6846,0.0,0.0,-1.754619778781456e-08,0.0,0.0,0.0,0.0,2.9672525749597972e-06,0.0,0.0
11.7047,0.0,0.0,2.801536270385127e-08,0.0,0.0,0.0,0.0,2.2780780245832916e-06,0.0,0.0
11.7248,0.0,0.0,6.050561131036957e-08,0.0,0.0,0.0,0.0,1.6245124303259148e-06,0.0,0.0
11.7446,0.0,0.0,8.124296108663612e-08,0.0,0.0,0.0,0.0,1.0368674888133274e-06,0.0,0.0
11.7648,0.0,0.0,9.192139575363786e-08,0.0,0.0,0.0,0.0,5.339217333500872e-07,0.0,0.0
11.7845,0.0,0.0,9.441493800867089e-08,0.0,0.0,0.0,0.0,1.2467711275165183e-07,0.0,0.0
11.8046,0.0,0.0,9.062019841942541e-08,0.0,0.0,0.0,0.0,-1.897369794622738e-07,0.0,0.0
11.8249,0.0,0.0,8.233693182232578e-08,0.0,0.0,0.0,0.0,-4.1416332985498156e-07,0.0,0.0
11.8449,0.0,0.0,7.118426596516152e-08,0.0,0.0,0.0,0.0,-5.576332928582135e-07,0.0,0.0
11.8647,0.0,0.0,5.854871061437862e-08,0.0,0.0,0.0,0.0,-6.317777675391447e-07,0.0,0.0
11.8846,0.0,0.0,4.5559121464428734e-08,0.0,0.0,0.0,0.0,-6.494794574974944e-07,0.0,0.0
11.9046,0.0,0.0,3.308338231410059e-08,0.0,0.0,0.0,0.0,-6.237869575164071e-07,0.0,0.0
11.9246,0.0,0.0,2.174157501250845e-08,0.0,0.0,0.0,0.0,-5.67090365079607e-07,0.0,0.0
11.9445,0.0,0.0,1.1930725035563837e-08,0.0,0.0,0.0,0.0,-4.905424988472306e-07,0.0,0.0
11.9645,0.0,0.0,3.856744050721548e-09,0.0,0.0,0.0,0.0,-4.036990492421145e-07,0.0,0.0
11.9847,0.0,0.0,-2.430146330953463e-09,0.0,0.0,0.0,0.0,-3.143445190837505e-07,0.0,0.0
12.0048,0.0,0.0,-6.999505337352514e-09,0.0,0.0,0.0,0.0,-2.2846795031995252e-07,0.0,0.0
12.0247,0.0,0.0,-1.000655427191065e-08,0.0,0.0,0.0,0.0,-1.5035244672790684e-07,0.0,0.0
12.0448,0.0,0.0,-1.1661447716514614e-08,0.0,0.0,0.0,0.0,-8.274467223019819e-08,0.0,0.0
12.0649,0.0,0.0,-1.220293093697671e-08,0.0,0.0,0.0,0.0,-2.70741610231048e-08,0.0,0.0
12.0846,0.0,0.0,-1.187686749610468e-08,0.0,0.0,0.0,0.0,1.6303172043601536e-08,0.0,0.0
12.1048,0.0,0.0,-1.0919707865684375e-08,0.0,0.0,0.0,0.0,4.7857981521015195e-08,0.0,0.0
12.1245,0.0,0.0,-9.546655670928084e-09,0.0,0.0,0.0,0.0,6.865260973781452e-08,0.0,0.0
12.1447,0.0,0.0,-7.944067184605181e-09,0.0,0.0,0.0,0.0,8.012942431614514e-08,0.0,0.0
12.1648,0.0,0.0,-6.265481788786693e-09,0.0,0.0,0.0,0.0,8.39292697909244e-08,0.0,0.0
12.1847,0.0,0.0,-4.630613834595625e-09,0.0,0.0,0.0,0.0,8.174339770955339e-08,0.0,0.0
12.2047,0.0,0.0,-3.1266260388765867e-09,0.0,0.0,0.0,0.0,7.519938978595191e-08,0.0,0.0
12.2248,0.0,0.0,-1.8110376297547128e-09,0.0,0.0,0.0,0.0,6.577942045609369e-08,0.0,0.0
12.2448,0.0,0.0,-7.156840651280246e-10,0.0,0.0,0.0,0.0,5.476767823133441e-08,0.0,0.0
12.2646,0.0,0.0,1.4877215224967293e-10,0.0,0.0,0.0,0.0,4.322281086888488e-08,0.0,0.0
12.2849,0.0,0.0,7.881879861479658e-10,0.0,0.0,0.0,0.0,3.197079169491464e-08,0.0,0.0
12.3048,0.0,0.0,1.2204585824028075e-09,0.0,0.0,0.0,0.0,2.1613529812742085e-08,0.0,0.0
12.3248,0.0,0.0,1.4714340146497704e-09,0.0,0.0,0.0,0.0,1.2548771612348141e-08,0.0,0.0
12.3447,0.0,0.0,1.5713795479560064e-09,0.0,0.0,0.0,0.0,4.9972766653117944e-09,0.0,0.0
12.3647,0.0,0.0,1.552055925058323e-09,0.0,0.0,0.0,0.0,-9.661811448841733e-10,0.0,0.0
12.3848,0.0,0.0,1.444439852381561e-09,0.0,0.0,0.0,0.0,-5.380803633838099e-09,0.0,0.0
12.4049,0.0,0.0,1.2770614067310958e-09,0.0,0.0,0.0,0.0,-8.368922282523257e-09,0.0,0.0
12.4247,0.0,0.0,1.0749038880893812e-09,0.0,0.0,0.0,0.0,-1.0107875932085731e-08,0.0,0.0
