% Trayectoria senoidal - Base (shoulder pan)
% q(t) = 0.0 + A*sin(2*pi*f*t)
% Columnas: t1 q1 t2 q2 t3 q3 t4 q4
%
1.397736	37.2971	1.399379	-43.8153	1.398633	44.7565	1.403059	-52.5784
1.418605	37.7126	1.420285	-45.2414	1.419352	45.2551	1.424325	-54.2896
1.439403	38.1221	1.441159	-46.4888	1.440251	45.7466	1.445261	-55.7866
1.460303	38.5257	1.462029	-47.5528	1.461040	46.2308	1.466199	-57.0634
1.480811	38.9231	1.482631	-48.4292	1.482070	46.7077	1.487137	-58.1150
1.501664	39.3144	1.503517	-49.1144	1.502961	47.1773	1.507899	-58.9372
1.522221	39.6995	1.524377	-49.6057	1.523820	47.6394	1.528778	-59.5269
1.542705	40.0783	1.545239	-49.9013	1.544459	48.0940	1.549498	-59.8816
1.563323	40.4508	1.566121	-50.0000	1.565305	48.5410	1.570228	-60.0000
1.584171	40.8170	1.587020	-49.9013	1.586111	48.9804	1.591128	-59.8816
1.604968	41.1766	1.608140	-49.6057	1.606948	49.4120	1.612018	-59.5269
1.625510	41.5298	1.628864	-49.1144	1.627586	49.8358	1.632898	-58.9372
1.646592	41.8764	1.649874	-48.4292	1.648347	50.2517	1.653661	-58.1150
1.667490	42.2164	1.670722	-47.5528	1.669196	50.6597	1.674406	-57.0634
1.688024	42.5497	1.691604	-46.4888	1.689888	51.0597	1.695573	-55.7866
1.708590	42.8763	1.712313	-45.2414	1.710830	51.4516	1.716409	-54.2896
1.729483	43.1962	1.733109	-43.8153	1.731625	51.8354	1.737320	-52.5784
1.750497	43.5092	1.753883	-42.2164	1.752445	52.2110	1.758205	-50.6597
1.771307	43.8153	1.774578	-40.4508	1.773304	52.5784	1.779126	-48.5410
1.792238	44.1146	1.795469	-38.5257	1.793947	52.9375	1.800267	-46.2308
1.813414	44.4068	1.816346	-36.4484	1.814830	53.2882	1.821183	-43.7381
1.834319	44.6921	1.837142	-34.2274	1.835595	53.6305	1.842076	-41.0728
1.855393	44.9703	1.858027	-31.8712	1.856318	53.9643	1.862983	-38.2454
1.875908	45.2414	1.878717	-29.3893	1.877212	54.2896	1.883921	-35.2671
1.896826	45.5053	1.899607	-26.7913	1.898001	54.6064	1.905148	-32.1496
1.917725	45.7621	1.920496	-24.0877	1.918873	54.9145	1.926387	-28.9052
1.938258	46.0116	1.941348	-21.2890	1.939697	55.2139	1.947072	-25.5468
1.959145	46.2539	1.962106	-18.4062	1.960582	55.5046	1.967990	-22.0875
1.980329	46.4888	1.982909	-15.4508	1.981532	55.7866	1.989169	-18.5410
2.001223	46.7164	2.003956	-12.4345	2.002451	56.0597	2.009867	-14.9214
2.021922	46.9367	2.024819	-9.3691	2.023346	56.3240	2.030622	-11.2429
2.042802	47.1495	2.045929	-6.2667	2.044086	56.5794	2.051555	-7.5200
2.063692	47.3549	2.066821	-3.1395	2.065087	56.8259	2.072437	-3.7674
2.084781	47.5528	2.087690	-0.0000	2.085894	57.0634	2.093164	-0.0000
2.105316	47.7432	2.087690	-0.0000	2.106722	57.2919	2.093164	-0.0000
2.126073	47.9261	2.087690	-0.0000	2.127614	57.5113	2.093164	-0.0000
2.147033	48.1014	2.087690	-0.0000	2.148816	57.7217	2.093164	-0.0000
2.167901	48.2691	2.087690	-0.0000	2.169690	57.9229	2.093164	-0.0000
2.188470	48.4292	2.087690	-0.0000	2.190462	58.1150	2.093164	-0.0000
2.209362	48.5816	2.087690	-0.0000	2.211315	58.2979	2.093164	-0.0000
2.230449	48.7263	2.087690	-0.0000	2.232067	58.4716	2.093164	-0.0000
2.251328	48.8634	2.087690	-0.0000	2.252889	58.6361	2.093164	-0.0000
2.271850	48.9928	2.087690	-0.0000	2.274131	58.7913	2.093164	-0.0000
2.292518	49.1144	2.087690	-0.0000	2.294909	58.9372	2.093164	-0.0000
2.313550	49.2282	2.087690	-0.0000	2.315732	59.0739	2.093164	-0.0000
2.334589	49.3343	2.087690	-0.0000	2.336799	59.2012	2.093164	-0.0000
2.355454	49.4326	2.087690	-0.0000	2.357701	59.3191	2.093164	-0.0000
2.375968	49.5231	2.087690	-0.0000	2.378469	59.4277	2.093164	-0.0000
2.396791	49.6057	2.087690	-0.0000	2.399313	59.5269	2.093164	-0.0000
2.417633	49.6806	2.087690	-0.0000	2.420196	59.6167	2.093164	-0.0000
2.438492	49.7476	2.087690	-0.0000	2.441052	59.6971	2.093164	-0.0000
2.459345	49.8067	2.087690	-0.0000	2.462044	59.7680	2.093164	-0.0000
2.480200	49.8579	2.087690	-0.0000	2.482943	59.8295	2.093164	-0.0000
2.501013	49.9013	2.087690	-0.0000	2.503719	59.8816	2.093164	-0.0000
2.521762	49.9368	2.087690	-0.0000	2.524437	59.9242	2.093164	-0.0000
2.542782	49.9645	2.087690	-0.0000	2.545090	59.9574	2.093164	-0.0000
2.563685	49.9842	2.087690	-0.0000	2.565809	59.9811	2.093164	-0.0000
2.584531	49.9961	2.087690	-0.0000	2.586889	59.9953	2.093164	-0.0000
2.605022	50.0000	2.087690	-0.0000	2.607609	60.0000	2.093164	-0.0000
2.625865	49.9961	2.087690	-0.0000	2.628507	59.9953	2.093164	-0.0000
2.647035	49.9842	2.087690	-0.0000	2.649344	59.9811	2.093164	-0.0000
2.667909	49.9645	2.087690	-0.0000	2.670412	59.9574	2.093164	-0.0000
2.688759	49.9368	2.087690	-0.0000	2.691331	59.9242	2.093164	-0.0000
2.709558	49.9013	2.087690	-0.0000	2.712185	59.8816	2.093164	-0.0000
2.730414	49.8579	2.087690	-0.0000	2.733069	59.8295	2.093164	-0.0000
2.751296	49.8067	2.087690	-0.0000	2.754171	59.7680	2.093164	-0.0000
2.772153	49.7476	2.087690	-0.0000	2.775048	59.6971	2.093164	-0.0000
2.792978	49.6806	2.087690	-0.0000	2.795675	59.6167	2.093164	-0.0000
2.814018	49.6057	2.087690	-0.0000	2.816658	59.5269	2.093164	-0.0000
2.835348	49.5231	2.087690	-0.0000	2.837705	59.4277	2.093164	-0.0000
2.856286	49.4326	2.087690	-0.0000	2.858732	59.3191	2.093164	-0.0000
2.877156	49.3343	2.087690	-0.0000	2.879644	59.2012	2.093164	-0.0000
2.898031	49.2282	2.087690	-0.0000	2.900559	59.0739	2.093164	-0.0000
2.918889	49.1144	2.087690	-0.0000	2.921678	58.9372	2.093164	-0.0000
2.939585	48.9928	2.087690	-0.0000	2.942596	58.7913	2.093164	-0.0000
2.960222	48.8634	2.087690	-0.0000	2.963510	58.6361	2.093164	-0.0000
2.981135	48.7263	2.087690	-0.0000	2.984443	58.4716	2.093164	-0.0000
3.001765	48.5816	2.087690	-0.0000	3.005316	58.2979	2.093164	-0.0000
3.022832	48.4292	2.087690	-0.0000	3.026245	58.1150	2.093164	-0.0000
3.043889	48.2691	2.087690	-0.0000	3.047093	57.9229	2.093164	-0.0000
3.064422	48.1014	2.087690	-0.0000	3.068251	57.7217	2.093164	-0.0000
3.085479	47.9261	2.087690	-0.0000	3.089263	57.5113	2.093164	-0.0000
3.106942	47.7432	2.087690	-0.0000	3.110146	57.2919	2.093164	-0.0000
3.127802	47.5528	2.087690	-0.0000	3.131107	57.0634	2.093164	-0.0000
3.148373	47.3549	2.087690	-0.0000	3.152027	56.8259	2.093164	-0.0000
3.169003	47.1495	2.087690	-0.0000	3.172899	56.5794	2.093164	-0.0000
3.190281	46.9367	2.087690	-0.0000	3.194067	56.3240	2.093164	-0.0000
3.211314	46.7164	2.087690	-0.0000	3.214973	56.0597	2.093164	-0.0000
3.232145	46.4888	2.087690	-0.0000	3.235886	55.7866	2.093164	-0.0000
3.252984	46.2539	2.087690	-0.0000	3.256601	55.5046	2.093164	-0.0000
3.273866	46.0116	2.087690	-0.0000	3.277418	55.2139	2.093164	-0.0000
3.294746	45.7621	2.087690	-0.0000	3.298246	54.9145	2.093164	-0.0000
3.315662	45.5053	2.087690	-0.0000	3.319235	54.6064	2.093164	-0.0000
3.336923	45.2414	2.087690	-0.0000	3.340145	54.2896	2.093164	-0.0000
3.357803	44.9703	2.087690	-0.0000	3.360883	53.9643	2.093164	-0.0000
