% Interpolación Cúbica (3t² - 2t³) - PhantomX Pincher
% Config A: [-90.0, 30.0, 30.0, 30.0, 10.0]
% Config B: [90.0, 60.0, 30.0, 10.0, 10.0]
% Duración: 5.263 s
% Columnas: tiempo q1 q2 q3 q4 q5
%
1.791486	-40.7533	38.2078	30.0000	24.5281	10.0000
1.812513	-39.7757	38.3707	30.0000	24.4195	10.0000
1.833309	-38.7930	38.5345	30.0000	24.3103	10.0000
1.854664	-37.8050	38.6992	30.0000	24.2006	10.0000
1.875720	-36.8122	38.8646	30.0000	24.0902	10.0000
1.896525	-35.8144	39.0309	30.0000	23.9794	10.0000
1.917508	-34.8120	39.1980	30.0000	23.8680	10.0000
1.938871	-33.8050	39.3658	30.0000	23.7561	10.0000
1.959962	-32.7936	39.5344	30.0000	23.6437	10.0000
1.980838	-31.7779	39.7037	30.0000	23.5309	10.0000
2.001912	-30.7581	39.8737	30.0000	23.4176	10.0000
2.022759	-29.7342	40.0443	30.0000	23.3038	10.0000
2.043992	-28.7065	40.2156	30.0000	23.1896	10.0000
2.065500	-27.6750	40.3875	30.0000	23.0750	10.0000
2.086628	-26.6400	40.5600	30.0000	22.9600	10.0000
2.107727	-25.6015	40.7331	30.0000	22.8446	10.0000
2.129171	-24.5597	40.9067	30.0000	22.7289	10.0000
2.150235	-23.5147	41.0809	30.0000	22.6127	10.0000
2.171186	-22.4666	41.2556	30.0000	22.4963	10.0000
2.192275	-21.4157	41.4307	30.0000	22.3795	10.0000
2.213689	-20.3620	41.6063	30.0000	22.2624	10.0000
2.234652	-19.3056	41.7824	30.0000	22.1451	10.0000
2.255696	-18.2468	41.9589	30.0000	22.0274	10.0000
2.276509	-17.1856	42.1357	30.0000	21.9095	10.0000
2.297499	-16.1222	42.3130	30.0000	21.7914	10.0000
2.318489	-15.0568	42.4905	30.0000	21.6730	10.0000
2.339718	-13.9894	42.6684	30.0000	21.5544	10.0000
2.360532	-12.9202	42.8466	30.0000	21.4356	10.0000
2.381617	-11.8493	43.0251	30.0000	21.3166	10.0000
2.402647	-10.7770	43.2038	30.0000	21.1974	10.0000
2.423743	-9.7032	43.3828	30.0000	21.0781	10.0000
2.444548	-8.6282	43.5620	30.0000	20.9587	10.0000
2.465628	-7.5521	43.7413	30.0000	20.8391	10.0000
2.486643	-6.4750	43.9208	30.0000	20.7194	10.0000
2.507929	-5.3971	44.1005	30.0000	20.5997	10.0000
2.528968	-4.3185	44.2802	30.0000	20.4798	10.0000
2.550224	-3.2394	44.4601	30.0000	20.3599	10.0000
2.571295	-2.1598	44.6400	30.0000	20.2400	10.0000
2.592388	-1.0800	44.8200	30.0000	20.1200	10.0000
2.613426	0.0000	45.0000	30.0000	20.0000	10.0000
2.634505	1.0800	45.1800	30.0000	19.8800	10.0000
2.655544	2.1598	45.3600	30.0000	19.7600	10.0000
2.676633	3.2394	45.5399	30.0000	19.6401	10.0000
2.697945	4.3185	45.7198	30.0000	19.5202	10.0000
2.718964	5.3971	45.8995	30.0000	19.4003	10.0000
2.739864	6.4750	46.0792	30.0000	19.2806	10.0000
2.760826	7.5521	46.2587	30.0000	19.1609	10.0000
2.781903	8.6282	46.4380	30.0000	19.0413	10.0000
2.802890	9.7032	46.6172	30.0000	18.9219	10.0000
2.823778	10.7770	46.7962	30.0000	18.8026	10.0000
2.844677	11.8493	46.9749	30.0000	18.6834	10.0000
2.865750	12.9202	47.1534	30.0000	18.5644	10.0000
2.886645	13.9894	47.3316	30.0000	18.4456	10.0000
2.907747	15.0568	47.5095	30.0000	18.3270	10.0000
2.928595	16.1222	47.6870	30.0000	18.2086	10.0000
2.949689	17.1856	47.8643	30.0000	18.0905	10.0000
2.970518	18.2468	48.0411	30.0000	17.9726	10.0000
2.991625	19.3056	48.2176	30.0000	17.8549	10.0000
3.012680	20.3620	48.3937	30.0000	17.7376	10.0000
3.033510	21.4157	48.5693	30.0000	17.6205	10.0000
3.054678	22.4666	48.7444	30.0000	17.5037	10.0000
3.075750	23.5147	48.9191	30.0000	17.3873	10.0000
3.096643	24.5597	49.0933	30.0000	17.2711	10.0000
3.117723	25.6015	49.2669	30.0000	17.1554	10.0000
3.138792	26.6400	49.4400	30.0000	17.0400	10.0000
3.159979	27.6750	49.6125	30.0000	16.9250	10.0000
3.181027	28.7065	49.7844	30.0000	16.8104	10.0000
3.202328	29.7342	49.9557	30.0000	16.6962	10.0000
3.223745	30.7581	50.1263	30.0000	16.5824	10.0000
3.244750	31.7779	50.2963	30.0000	16.4691	10.0000
3.265823	32.7936	50.4656	30.0000	16.3563	10.0000
