% Trayectoria senoidal - Base (shoulder pan)
% q(t) = 0.0 + A*sin(2*pi*f*t)
% Columnas: t1 q1 t2 q2 t3 q3 t4 q4
%
1.406025	-8.7631	1.406964	9.9361	1.403030	-17.5261	1.405354	19.8722
1.426993	-9.0483	1.428055	9.9046	1.423952	-18.0965	1.426412	19.8092
1.447870	-9.2978	1.449041	9.8669	1.444872	-18.5955	1.447304	19.7337
1.468778	-9.5106	1.469972	9.8229	1.465862	-19.0211	1.468234	19.6457
1.489710	-9.6858	1.491207	9.7727	1.486850	-19.3717	1.489232	19.5454
1.510601	-9.8229	1.512301	9.7163	1.507772	-19.6457	1.510168	19.4326
1.531484	-9.9211	1.533285	9.6538	1.528896	-19.8423	1.531126	19.3076
1.552434	-9.9803	1.554253	9.5852	1.549844	-19.9605	1.551935	19.1704
1.573675	-10.0000	1.575515	9.5106	1.571246	-20.0000	1.573068	19.0211
1.594552	-9.9803	1.596384	9.4299	1.592153	-19.9605	1.593974	18.8598
1.615455	-9.9211	1.617296	9.3433	1.613040	-19.8423	1.614905	18.6866
1.636568	-9.8229	1.638156	9.2508	1.634290	-19.6457	1.636083	18.5015
1.657506	-9.6858	1.659224	9.1524	1.655184	-19.3717	1.656970	18.3048
1.678387	-9.5106	1.680122	9.0483	1.676050	-19.0211	1.677793	18.0965
1.699271	-9.2978	1.700976	8.9384	1.696839	-18.5955	1.698680	17.8768
1.720091	-9.0483	1.721915	8.8229	1.717763	-18.0965	1.719560	17.6458
1.740882	-8.7631	1.742881	8.7018	1.738673	-17.5261	1.740377	17.4037
1.761848	-8.4433	1.764006	8.5753	1.759574	-16.8866	1.761221	17.1505
1.782723	-8.0902	1.784886	8.4433	1.780407	-16.1803	1.782295	16.8866
1.803661	-7.7051	1.806112	8.3060	1.801207	-15.4103	1.803213	16.6119
1.824585	-7.2897	1.827037	8.1634	1.822362	-14.5794	1.824441	16.3268
1.845712	-6.8455	1.847956	8.0157	1.843188	-13.6909	1.845342	16.0313
1.866602	-6.3742	1.868838	7.8629	1.864072	-12.7485	1.866232	15.7258
1.887551	-5.8779	1.889680	7.7051	1.884966	-11.7557	1.887152	15.4103
1.908488	-5.3583	1.910712	7.5425	1.905857	-10.7165	1.908510	15.0850
1.929506	-4.8175	1.931749	7.3751	1.926739	-9.6351	1.929358	14.7503
1.950617	-4.2578	1.952763	7.2031	1.947550	-8.5156	1.950407	14.4062
1.971493	-3.6812	1.973755	7.0265	1.968726	-7.3625	1.971354	14.0530
1.992565	-3.0902	1.994886	6.8455	1.989642	-6.1803	1.992276	13.6909
2.013484	-2.4869	2.015788	6.6601	2.010552	-4.9738	2.013173	13.3202
2.034376	-1.8738	2.036869	6.4706	2.031496	-3.7476	2.034010	12.9411
2.055299	-1.2533	2.057817	6.2769	2.055841	-2.5067	2.054934	12.5538
2.076534	-0.6279	2.078768	6.0793	2.076758	-1.2558	2.075868	12.1586
2.097549	-0.0000	2.099667	5.8779	2.097612	-0.0000	2.096780	11.7557
2.097549	-0.0000	2.120595	5.6727	2.097612	-0.0000	2.117689	11.3454
2.097549	-0.0000	2.141413	5.4639	2.097612	-0.0000	2.138685	10.9279
2.097549	-0.0000	2.162373	5.2517	2.097612	-0.0000	2.159509	10.5035
2.097549	-0.0000	2.183224	5.0362	2.097612	-0.0000	2.180340	10.0725
2.097549	-0.0000	2.204165	4.8175	2.097612	-0.0000	2.201349	9.6351
2.097549	-0.0000	2.225107	4.5958	2.097612	-0.0000	2.222304	9.1916
2.097549	-0.0000	2.246014	4.3712	2.097612	-0.0000	2.243368	8.7423
2.097549	-0.0000	2.266875	4.1438	2.097612	-0.0000	2.264315	8.2875
2.097549	-0.0000	2.287702	3.9137	2.097612	-0.0000	2.285247	7.8275
2.097549	-0.0000	2.308583	3.6812	2.097612	-0.0000	2.306149	7.3625
2.097549	-0.0000	2.329404	3.4464	2.097612	-0.0000	2.327028	6.8929
2.097549	-0.0000	2.350235	3.2094	2.097612	-0.0000	2.347928	6.4189
2.097549	-0.0000	2.371250	2.9704	2.097612	-0.0000	2.369014	5.9408
2.097549	-0.0000	2.392074	2.7295	2.097612	-0.0000	2.389573	5.4590
2.097549	-0.0000	2.412966	2.4869	2.097612	-0.0000	2.410417	4.9738
2.097549	-0.0000	2.433852	2.2427	2.097612	-0.0000	2.431525	4.4854
2.097549	-0.0000	2.455170	1.9971	2.097612	-0.0000	2.452628	3.9942
2.097549	-0.0000	2.476118	1.7502	2.097612	-0.0000	2.473536	3.5005
2.097549	-0.0000	2.497245	1.5023	2.097612	-0.0000	2.494388	3.0045
2.097549	-0.0000	2.518098	1.2533	2.097612	-0.0000	2.515653	2.5067
2.097549	-0.0000	2.538933	1.0036	2.097612	-0.0000	2.536560	2.0072
2.097549	-0.0000	2.559829	0.7533	2.097612	-0.0000	2.557458	1.5065
2.097549	-0.0000	2.580743	0.5024	2.097612	-0.0000	2.578334	1.0049
2.097549	-0.0000	2.601676	0.2513	2.097612	-0.0000	2.599143	0.5026
2.097549	-0.0000	2.622605	0.0000	2.097612	-0.0000	2.620229	0.0000
2.097549	-0.0000	2.643437	-0.2513	2.097612	-0.0000	2.641127	-0.5026
2.097549	-0.0000	2.664262	-0.5024	2.097612	-0.0000	2.662019	-1.0049
2.097549	-0.0000	2.685475	-0.7533	2.097612	-0.0000	2.682958	-1.5065
2.097549	-0.0000	2.706396	-1.0036	2.097612	-0.0000	2.703920	-2.0072
2.097549	-0.0000	2.727280	-1.2533	2.097612	-0.0000	2.724808	-2.5067
2.097549	-0.0000	2.748319	-1.5023	2.097612	-0.0000	2.745721	-3.0045
2.097549	-0.0000	2.769210	-1.7502	2.097612	-0.0000	2.766648	-3.5005
2.097549	-0.0000	2.790056	-1.9971	2.097612	-0.0000	2.787808	-3.9942
2.097549	-0.0000	2.811105	-2.2427	2.097612	-0.0000	2.808724	-4.4854
2.097549	-0.0000	2.832114	-2.4869	2.097612	-0.0000	2.829578	-4.9738
2.097549	-0.0000	2.853011	-2.7295	2.097612	-0.0000	2.850379	-5.4590
2.097549	-0.0000	2.873963	-2.9704	2.097612	-0.0000	2.871321	-5.9408
2.097549	-0.0000	2.894994	-3.2094	2.097612	-0.0000	2.892220	-6.4189
2.097549	-0.0000	2.915902	-3.4464	2.097612	-0.0000	2.913114	-6.8929
2.097549	-0.0000	2.936771	-3.6812	2.097612	-0.0000	2.934039	-7.3625
2.097549	-0.0000	2.957653	-3.9137	2.097612	-0.0000	2.954912	-7.8275
2.097549	-0.0000	2.978595	-4.1438	2.097612	-0.0000	2.975838	-8.2875
2.097549	-0.0000	2.999434	-4.3712	2.097612	-0.0000	2.997064	-8.7423
2.097549	-0.0000	3.020316	-4.5958	2.097612	-0.0000	3.017942	-9.1916
2.097549	-0.0000	3.041361	-4.8175	2.097612	-0.0000	3.038911	-9.6351
2.097549	-0.0000	3.062230	-5.0362	2.097612	-0.0000	3.059824	-10.0725
2.097549	-0.0000	3.083140	-5.2517	2.097612	-0.0000	3.080748	-10.5035
2.097549	-0.0000	3.104027	-5.4639	2.097612	-0.0000	3.102096	-10.9279
2.097549	-0.0000	3.125234	-5.6727	2.097612	-0.0000	3.123199	-11.3454
2.097549	-0.0000	3.146131	-5.8779	2.097612	-0.0000	3.144179	-11.7557
2.097549	-0.0000	3.167005	-6.0793	2.097612	-0.0000	3.165221	-12.1586
2.097549	-0.0000	3.187863	-6.2769	2.097612	-0.0000	3.186392	-12.5538
2.097549	-0.0000	3.208777	-6.4706	2.097612	-0.0000	3.207397	-12.9411
2.097549	-0.0000	3.229758	-6.6601	2.097612	-0.0000	3.228382	-13.3202
2.097549	-0.0000	3.250725	-6.8455	2.097612	-0.0000	3.249385	-13.6909
2.097549	-0.0000	3.272051	-7.0265	2.097612	-0.0000	3.270404	-14.0530
2.097549	-0.0000	3.293022	-7.2031	2.097612	-0.0000	3.291553	-14.4062
2.097549	-0.0000	3.313874	-7.3751	2.097612	-0.0000	3.312536	-14.7503
2.097549	-0.0000	3.335093	-7.5425	2.097612	-0.0000	3.333500	-15.0850
2.097549	-0.0000	3.355964	-7.7051	2.097612	-0.0000	3.354481	-15.4103
2.097549	-0.0000	3.376867	-7.8629	2.097612	-0.0000	3.375454	-15.7258
2.097549	-0.0000	3.397750	-8.0157	2.097612	-0.0000	3.396553	-16.0313
2.097549	-0.0000	3.418674	-8.1634	2.097612	-0.0000	3.417479	-16.3268
2.097549	-0.0000	3.439503	-8.3060	2.097612	-0.0000	3.438451	-16.6119
2.097549	-0.0000	3.460385	-8.4433	2.097612	-0.0000	3.459406	-16.8866
2.097549	-0.0000	3.481286	-8.5753	2.097612	-0.0000	3.480309	-17.1505
2.097549	-0.0000	3.502182	-8.7018	2.097612	-0.0000	3.501148	-17.4037
